created_date,description,email,first_name,last_name,lead_source,modified_date,phone,sf_contact_id
2026-01-11T03:28:14.000+0000,"Segment: at_risk, Branch: Downtown Branch",bilal.siddiqui19@gmail.com,Bilal,Siddiqui 994,Existing Customer,2026-01-11T03:28:14.000+0000,8801979558440.0,003g5000002EgPdAAK
2026-01-11T03:28:31.000+0000,"Segment: active, Branch: Westend Branch",hassan.sheikh14@gmail.com,Hassan,Sheikh 413,Existing Customer,2026-01-11T03:28:31.000+0000,8801417449940.0,003g5000002EgPeAAK
2026-01-11T03:28:15.000+0000,"Segment: active, Branch: Suburban Branch",dalia.hossain49@gmail.com,Dalia,Hossain 787,Existing Customer,2026-01-11T03:28:15.000+0000,8801683272743.0,003g5000002EgRFAA0
2026-01-11T03:28:15.000+0000,"Segment: active, Branch: Mall Branch",dalia.khan4@gmail.com,Dalia,Khan 568,Existing Customer,2026-01-11T03:28:15.000+0000,8801369740370.0,003g5000002EgSrAAK
2026-01-11T03:28:16.000+0000,"Segment: at_risk, Branch: Airport Branch",dalia.rahman36@gmail.com,Dalia,Rahman 489,Existing Customer,2026-01-11T03:28:16.000+0000,8801328598020.0,003g5000002EgUTAA0
2026-01-11T03:28:16.000+0000,"Segment: active, Branch: Downtown Branch",dalia.rahman27@gmail.com,Dalia,Rahman 780,Existing Customer,2026-01-11T03:28:16.000+0000,8801440173645.0,003g5000002EgW5AAK
2026-01-11T03:28:16.000+0000,"Segment: active, Branch: Downtown Branch",dalia.sheikh63@gmail.com,Dalia,Sheikh 114,Existing Customer,2026-01-11T03:28:16.000+0000,8801846361090.0,003g5000002EgXhAAK
2026-01-11T03:29:27.000+0000,"Segment: active, Branch: Eastside Branch",sara.begum15@gmail.com,Sara,Begum 581,Existing Customer,2026-01-11T03:29:27.000+0000,8801884014775.0,003g5000002EgXiAAK
2026-01-11T03:28:16.000+0000,"Segment: at_risk, Branch: Mall Branch",dalia.sheikh50@gmail.com,Dalia,Sheikh 895,Existing Customer,2026-01-11T03:28:16.000+0000,8801305714057.0,003g5000002EgZJAA0
2026-01-11T03:28:18.000+0000,"Segment: active, Branch: Southgate Branch",faisal.akter52@gmail.com,Faisal,Akter 361,Existing Customer,2026-01-11T03:28:18.000+0000,8801589120776.0,003g5000002EgZKAA0
2026-01-11T03:28:19.000+0000,"Segment: active, Branch: Industrial Branch",faisal.mirza78@gmail.com,Faisal,Mirza 748,Existing Customer,2026-01-11T03:28:19.000+0000,8801919570804.0,003g5000002EgZLAA0
2026-01-11T03:29:02.000+0000,"Segment: at_risk, Branch: Uptown Branch",noura.ahmed25@gmail.com,Noura,Ahmed 581,Existing Customer,2026-01-11T03:29:02.000+0000,8801468797938.0,003g5000002EgZMAA0
2026-01-11T03:29:07.000+0000,"Segment: active, Branch: University Branch",omar.uddin83@gmail.com,Omar,Uddin 799,Existing Customer,2026-01-11T03:29:07.000+0000,8801881153067.0,003g5000002EgZNAA0
2026-01-11T03:28:17.000+0000,"Segment: at_risk, Branch: Eastside Branch",dalia.uddin20@gmail.com,Dalia,Uddin 525,Existing Customer,2026-01-11T03:28:17.000+0000,8801758095146.0,003g5000002EgavAAC
2026-01-11T03:29:02.000+0000,"Segment: active, Branch: Westend Branch",noura.begum67@gmail.com,Noura,Begum 974,Existing Customer,2026-01-11T03:29:02.000+0000,8801497413589.0,003g5000002EgawAAC
2026-01-11T03:29:30.000+0000,"Segment: active, Branch: Airport Branch",sara.uddin64@gmail.com,Sara,Uddin 704,Existing Customer,2026-01-11T03:29:30.000+0000,8801855789724.0,003g5000002EgaxAAC
2026-01-11T03:28:17.000+0000,"Segment: at_risk, Branch: Suburban Branch",dalia.uddin73@gmail.com,Dalia,Uddin 901,Existing Customer,2026-01-11T03:28:17.000+0000,8801828294609.0,003g5000002EgcXAAS
2026-01-11T03:28:19.000+0000,"Segment: at_risk, Branch: Uptown Branch",faisal.mirza50@gmail.com,Faisal,Mirza 850,Existing Customer,2026-01-11T03:28:19.000+0000,8801798074536.0,003g5000002EgcYAAS
2026-01-11T03:29:02.000+0000,"Segment: at_risk, Branch: Suburban Branch",nadia.siddiqui35@gmail.com,Nadia,Siddiqui 708,Existing Customer,2026-01-11T03:29:02.000+0000,8801915444698.0,003g5000002EgcZAAS
2026-01-11T03:29:06.000+0000,"Segment: at_risk, Branch: Airport Branch",omar.hossain8@gmail.com,Omar,Hossain 507,Existing Customer,2026-01-11T03:29:06.000+0000,8801357771109.0,003g5000002EgcaAAC
2026-01-11T03:29:26.000+0000,"Segment: churned, Branch: Eastside Branch",samira.uddin96@gmail.com,Samira,Uddin 875,Existing Customer,2026-01-11T03:29:26.000+0000,8801508993293.0,003g5000002EgcbAAC
2026-01-11T03:28:18.000+0000,"Segment: active, Branch: Airport Branch",faisal.akter49@gmail.com,Faisal,Akter 441,Existing Customer,2026-01-11T03:28:18.000+0000,8801648357087.0,003g5000002Ege9AAC
2026-01-11T03:28:43.000+0000,"Segment: active, Branch: University Branch",layla.hossain15@gmail.com,Layla,Hossain 631,Existing Customer,2026-01-11T03:28:43.000+0000,8801971522562.0,003g5000002EgeAAAS
2026-01-11T03:28:45.000+0000,"Segment: active, Branch: Downtown Branch",layla.siddiqui2@gmail.com,Layla,Siddiqui 873,Existing Customer,2026-01-11T03:28:45.000+0000,8801627503372.0,003g5000002EgeBAAS
2026-01-11T03:28:18.000+0000,"Segment: at_risk, Branch: University Branch",faisal.islam30@gmail.com,Faisal,Islam 497,Existing Customer,2026-01-11T03:28:18.000+0000,8801629427372.0,003g5000002EgflAAC
2026-01-11T03:28:24.000+0000,"Segment: at_risk, Branch: University Branch",hana.hassan28@gmail.com,Hana,Hassan 284,Existing Customer,2026-01-11T03:28:24.000+0000,8801384242063.0,003g5000002EgfmAAC
2026-01-11T03:28:19.000+0000,"Segment: active, Branch: Downtown Branch",faisal.malik42@gmail.com,Faisal,Malik 626,Existing Customer,2026-01-11T03:28:19.000+0000,8801459290012.0,003g5000002EghNAAS
2026-01-11T03:28:30.000+0000,"Segment: active, Branch: Industrial Branch",hassan.shah48@gmail.com,Hassan,Shah 911,Existing Customer,2026-01-11T03:28:30.000+0000,8801620404627.0,003g5000002EghOAAS
2026-01-11T03:29:09.000+0000,"Segment: at_risk, Branch: Eastside Branch",rahman.akter67@gmail.com,Rahman,Akter 510,Existing Customer,2026-01-11T03:29:09.000+0000,8801350552029.0,003g5000002EghPAAS
2026-01-11T03:28:19.000+0000,"Segment: active, Branch: Westend Branch",faisal.mirza84@gmail.com,Faisal,Mirza 746,Existing Customer,2026-01-11T03:28:19.000+0000,8801529943895.0,003g5000002EgizAAC
2026-01-11T03:28:56.000+0000,"Segment: churned, Branch: Downtown Branch",mustafa.ahmed78@gmail.com,Mustafa,Ahmed 391,Existing Customer,2026-01-11T03:28:56.000+0000,8801596198223.0,003g5000002Egj0AAC
2026-01-11T03:28:56.000+0000,"Segment: active, Branch: University Branch",mustafa.ali17@gmail.com,Mustafa,Ali 758,Existing Customer,2026-01-11T03:28:56.000+0000,8801472913345.0,003g5000002Egj1AAC
2026-01-11T03:29:05.000+0000,"Segment: active, Branch: Southgate Branch",omar.chowdhury60@gmail.com,Omar,Chowdhury 727,Existing Customer,2026-01-11T03:29:05.000+0000,8801833820787.0,003g5000002Egj2AAC
2026-01-11T03:29:12.000+0000,"Segment: at_risk, Branch: Downtown Branch",rahman.uddin37@gmail.com,Rahman,Uddin 388,Existing Customer,2026-01-11T03:29:12.000+0000,8801818271336.0,003g5000002Egj3AAC
2026-01-11T03:28:20.000+0000,"Segment: churned, Branch: Eastside Branch",faisal.rahman5@gmail.com,Faisal,Rahman 446,Existing Customer,2026-01-11T03:28:20.000+0000,8801657963437.0,003g5000002EgkbAAC
2026-01-11T03:28:20.000+0000,"Segment: active, Branch: Downtown Branch",faisal.rahman40@gmail.com,Faisal,Rahman 907,Existing Customer,2026-01-11T03:28:20.000+0000,8801962109011.0,003g5000002EgmDAAS
2026-01-11T03:28:25.000+0000,"Segment: active, Branch: Mall Branch",hana.shah76@gmail.com,Hana,Shah 426,Existing Customer,2026-01-11T03:28:25.000+0000,8801676313828.0,003g5000002EgmEAAS
2026-01-11T03:28:25.000+0000,"Segment: at_risk, Branch: Mall Branch",hana.sheikh34@gmail.com,Hana,Sheikh 749,Existing Customer,2026-01-11T03:28:25.000+0000,8801425723805.0,003g5000002EgmFAAS
2026-01-11T03:28:28.000+0000,"Segment: active, Branch: Suburban Branch",hassan.hassan49@gmail.com,Hassan,Hassan 294,Existing Customer,2026-01-11T03:28:28.000+0000,8801443100171.0,003g5000002EgmGAAS
2026-01-11T03:28:20.000+0000,"Segment: active, Branch: University Branch",faisal.sheikh21@gmail.com,Faisal,Sheikh 531,Existing Customer,2026-01-11T03:28:20.000+0000,8801904120004.0,003g5000002EgnpAAC
2026-01-11T03:28:21.000+0000,"Segment: at_risk, Branch: Downtown Branch",fatima.akter50@gmail.com,Fatima,Akter 300,Existing Customer,2026-01-11T03:28:21.000+0000,8801555892964.0,003g5000002EgpRAAS
2026-01-11T03:28:28.000+0000,"Segment: churned, Branch: Eastside Branch",hassan.hossain82@gmail.com,Hassan,Hossain 139,Existing Customer,2026-01-11T03:28:28.000+0000,8801953014540.0,003g5000002EgpSAAS
2026-01-11T03:28:21.000+0000,"Segment: at_risk, Branch: Industrial Branch",fatima.akter52@gmail.com,Fatima,Akter 935,Existing Customer,2026-01-11T03:28:21.000+0000,8801875688193.0,003g5000002Egr3AAC
2026-01-11T03:28:23.000+0000,"Segment: active, Branch: Uptown Branch",fatima.uddin55@gmail.com,Fatima,Uddin 560,Existing Customer,2026-01-11T03:28:23.000+0000,8801314787053.0,003g5000002Egr4AAC
2026-01-11T03:28:43.000+0000,"Segment: active, Branch: Southgate Branch",khalid.uddin41@gmail.com,Khalid,Uddin 944,Existing Customer,2026-01-11T03:28:43.000+0000,8801382625864.0,003g5000002Egr5AAC
2026-01-11T03:28:21.000+0000,"Segment: churned, Branch: Suburban Branch",fatima.ali1@gmail.com,Fatima,Ali 629,Existing Customer,2026-01-11T03:28:21.000+0000,8801635660010.0,003g5000002EgsfAAC
2026-01-11T03:28:22.000+0000,"Segment: churned, Branch: Uptown Branch",fatima.malik29@gmail.com,Fatima,Malik 822,Existing Customer,2026-01-11T03:28:22.000+0000,8801825345269.0,003g5000002EguHAAS
2026-01-11T03:28:36.000+0000,"Segment: churned, Branch: Westend Branch",jamal.sheikh31@gmail.com,Jamal,Sheikh 205,Existing Customer,2026-01-11T03:28:36.000+0000,8801747435151.0,003g5000002EguIAAS
2026-01-11T03:28:39.000+0000,"Segment: active, Branch: Eastside Branch",khalid.begum18@gmail.com,Khalid,Begum 406,Existing Customer,2026-01-11T03:28:39.000+0000,8801993466011.0,003g5000002EguJAAS
2026-01-11T03:29:17.000+0000,"Segment: at_risk, Branch: Industrial Branch",rashid.begum4@gmail.com,Rashid,Begum 605,Existing Customer,2026-01-11T03:29:17.000+0000,8801583431488.0,003g5000002EguKAAS
2026-01-11T03:28:23.000+0000,"Segment: active, Branch: Industrial Branch",fatima.uddin72@gmail.com,Fatima,Uddin 116,Existing Customer,2026-01-11T03:28:23.000+0000,8801454012284.0,003g5000002EgvtAAC
2026-01-11T03:28:23.000+0000,"Segment: churned, Branch: Airport Branch",fatima.uddin7@gmail.com,Fatima,Uddin 687,Existing Customer,2026-01-11T03:28:23.000+0000,8801675914486.0,003g5000002EgxVAAS
2026-01-11T03:28:25.000+0000,"Segment: active, Branch: Suburban Branch",hana.khan64@gmail.com,Hana,Khan 693,Existing Customer,2026-01-11T03:28:25.000+0000,8801831935566.0,003g5000002EgxWAAS
2026-01-11T03:28:37.000+0000,"Segment: active, Branch: Uptown Branch",karim.akter27@gmail.com,Karim,Akter 587,Existing Customer,2026-01-11T03:28:37.000+0000,8801931805477.0,003g5000002EgxXAAS
2026-01-11T03:29:13.000+0000,"Segment: active, Branch: Mall Branch",rania.akter54@gmail.com,Rania,Akter 611,Existing Customer,2026-01-11T03:29:13.000+0000,8801860494891.0,003g5000002EgxYAAS
2026-01-11T03:29:15.000+0000,"Segment: at_risk, Branch: Westend Branch",rania.mirza41@gmail.com,Rania,Mirza 866,Existing Customer,2026-01-11T03:29:15.000+0000,8801431744700.0,003g5000002EgxZAAS
2026-01-11T03:28:23.000+0000,"Segment: active, Branch: University Branch",hana.ahmed82@gmail.com,Hana,Ahmed 657,Existing Customer,2026-01-11T03:28:23.000+0000,8801365007495.0,003g5000002Egz7AAC
2026-01-11T03:28:31.000+0000,"Segment: active, Branch: Industrial Branch",ibrahim.akter68@gmail.com,Ibrahim,Akter 857,Existing Customer,2026-01-11T03:28:31.000+0000,8801930590660.0,003g5000002Egz8AAC
2026-01-11T03:28:33.000+0000,"Segment: at_risk, Branch: Mall Branch",jamal.ahmed76@gmail.com,Jamal,Ahmed 304,Existing Customer,2026-01-11T03:28:33.000+0000,8801494986577.0,003g5000002Egz9AAC
2026-01-11T03:28:46.000+0000,"Segment: active, Branch: Southgate Branch",layla.uddin96@gmail.com,Layla,Uddin 901,Existing Customer,2026-01-11T03:28:46.000+0000,8801962519900.0,003g5000002EgzAAAS
2026-01-11T03:28:51.000+0000,"Segment: at_risk, Branch: Southgate Branch",mariam.mirza61@gmail.com,Mariam,Mirza 590,Existing Customer,2026-01-11T03:28:51.000+0000,8801693177545.0,003g5000002EgzBAAS
2026-01-11T03:28:24.000+0000,"Segment: churned, Branch: Industrial Branch",hana.ali70@gmail.com,Hana,Ali 732,Existing Customer,2026-01-11T03:28:24.000+0000,8801995984755.0,003g5000002Eh0jAAC
2026-01-11T03:28:34.000+0000,"Segment: active, Branch: University Branch",jamal.begum33@gmail.com,Jamal,Begum 713,Existing Customer,2026-01-11T03:28:34.000+0000,8801607076391.0,003g5000002Eh0kAAC
2026-01-11T03:28:54.000+0000,"Segment: at_risk, Branch: University Branch",mohammad.hassan65@gmail.com,Mohammad,Hassan 561,Existing Customer,2026-01-11T03:28:54.000+0000,8801382131322.0,003g5000002Eh0lAAC
2026-01-11T03:29:06.000+0000,"Segment: churned, Branch: Westend Branch",omar.rahman38@gmail.com,Omar,Rahman 792,Existing Customer,2026-01-11T03:29:06.000+0000,8801387626031.0,003g5000002Eh0mAAC
2026-01-11T03:28:24.000+0000,"Segment: active, Branch: Suburban Branch",hana.khan49@gmail.com,Hana,Khan 171,Existing Customer,2026-01-11T03:28:24.000+0000,8801869248466.0,003g5000002Eh2LAAS
2026-01-11T03:28:31.000+0000,"Segment: active, Branch: Downtown Branch",hassan.siddiqui62@gmail.com,Hassan,Siddiqui 425,Existing Customer,2026-01-11T03:28:31.000+0000,8801809190453.0,003g5000002Eh2MAAS
2026-01-11T03:28:46.000+0000,"Segment: active, Branch: Eastside Branch",leena.ahmed59@gmail.com,Leena,Ahmed 424,Existing Customer,2026-01-11T03:28:46.000+0000,8801370176923.0,003g5000002Eh2NAAS
2026-01-11T03:28:47.000+0000,"Segment: active, Branch: University Branch",leena.chowdhury40@gmail.com,Leena,Chowdhury 843,Existing Customer,2026-01-11T03:28:47.000+0000,8801379434785.0,003g5000002Eh2OAAS
2026-01-11T03:28:25.000+0000,"Segment: at_risk, Branch: Eastside Branch",hana.mirza69@gmail.com,Hana,Mirza 881,Existing Customer,2026-01-11T03:28:25.000+0000,8801997658729.0,003g5000002Eh3xAAC
2026-01-11T03:28:46.000+0000,"Segment: at_risk, Branch: Industrial Branch",leena.ahmed38@gmail.com,Leena,Ahmed 327,Existing Customer,2026-01-11T03:28:46.000+0000,8801358742839.0,003g5000002Eh3yAAC
2026-01-11T03:28:51.000+0000,"Segment: active, Branch: Southgate Branch",mariam.mirza37@gmail.com,Mariam,Mirza 144,Existing Customer,2026-01-11T03:28:51.000+0000,8801414487481.0,003g5000002Eh3zAAC
2026-01-11T03:28:25.000+0000,"Segment: at_risk, Branch: Downtown Branch",hana.shah48@gmail.com,Hana,Shah 400,Existing Customer,2026-01-11T03:28:25.000+0000,8801939389288.0,003g5000002Eh5ZAAS
2026-01-11T03:29:38.000+0000,"Segment: at_risk, Branch: Westend Branch",zainab.chowdhury64@gmail.com,Zainab,Chowdhury 444,Existing Customer,2026-01-11T03:29:38.000+0000,8801303683771.0,003g5000002Eh5aAAC
2026-01-11T03:29:39.000+0000,"Segment: active, Branch: Airport Branch",zainab.sheikh53@gmail.com,Zainab,Sheikh 518,Existing Customer,2026-01-11T03:29:39.000+0000,8801550421401.0,003g5000002Eh5bAAC
2026-01-11T03:28:26.000+0000,"Segment: at_risk, Branch: Westend Branch",hana.siddiqui56@gmail.com,Hana,Siddiqui 812,Existing Customer,2026-01-11T03:28:26.000+0000,8801376168405.0,003g5000002Eh7BAAS
2026-01-11T03:28:48.000+0000,"Segment: at_risk, Branch: Uptown Branch",leena.khan53@gmail.com,Leena,Khan 812,Existing Customer,2026-01-11T03:28:48.000+0000,8801880680129.0,003g5000002Eh7CAAS
2026-01-11T03:29:08.000+0000,"Segment: churned, Branch: Suburban Branch",omar.uddin63@gmail.com,Omar,Uddin 924,Existing Customer,2026-01-11T03:29:08.000+0000,8801925027915.0,003g5000002Eh7DAAS
2026-01-11T03:29:30.000+0000,"Segment: active, Branch: Mall Branch",sara.uddin24@gmail.com,Sara,Uddin 408,Existing Customer,2026-01-11T03:29:30.000+0000,8801732825721.0,003g5000002Eh7EAAS
2026-01-11T03:29:36.000+0000,"Segment: churned, Branch: Industrial Branch",zainab.akter77@gmail.com,Zainab,Akter 442,Existing Customer,2026-01-11T03:29:36.000+0000,8801311791996.0,003g5000002Eh7FAAS
2026-01-11T03:28:26.000+0000,"Segment: active, Branch: Eastside Branch",hassan.akter96@gmail.com,Hassan,Akter 448,Existing Customer,2026-01-11T03:28:26.000+0000,8801643041010.0,003g5000002Eh8nAAC
2026-01-11T03:28:44.000+0000,"Segment: at_risk, Branch: University Branch",layla.mirza42@gmail.com,Layla,Mirza 679,Existing Customer,2026-01-11T03:28:44.000+0000,8801629428760.0,003g5000002Eh8oAAC
2026-01-11T03:28:28.000+0000,"Segment: at_risk, Branch: Airport Branch",hassan.hossain11@gmail.com,Hassan,Hossain 961,Existing Customer,2026-01-11T03:28:28.000+0000,8801918105771.0,003g5000002EhAPAA0
2026-01-11T03:28:29.000+0000,"Segment: active, Branch: University Branch",hassan.malik57@gmail.com,Hassan,Malik 118,Existing Customer,2026-01-11T03:28:29.000+0000,8801704287091.0,003g5000002EhAQAA0
2026-01-11T03:28:34.000+0000,"Segment: active, Branch: Airport Branch",jamal.chowdhury57@gmail.com,Jamal,Chowdhury 770,Existing Customer,2026-01-11T03:28:34.000+0000,8801325266446.0,003g5000002EhARAA0
2026-01-11T03:29:22.000+0000,"Segment: at_risk, Branch: Westend Branch",samira.ahmed49@gmail.com,Samira,Ahmed 151,Existing Customer,2026-01-11T03:29:22.000+0000,8801689385975.0,003g5000002EhASAA0
2026-01-11T03:28:29.000+0000,"Segment: churned, Branch: University Branch",hassan.islam43@gmail.com,Hassan,Islam 124,Existing Customer,2026-01-11T03:28:29.000+0000,8801646170514.0,003g5000002EhC1AAK
2026-01-11T03:28:33.000+0000,"Segment: at_risk, Branch: Airport Branch",ibrahim.uddin60@gmail.com,Ibrahim,Uddin 348,Existing Customer,2026-01-11T03:28:33.000+0000,8801417643371.0,003g5000002EhC2AAK
2026-01-11T03:28:42.000+0000,"Segment: active, Branch: Suburban Branch",khalid.rahman31@gmail.com,Khalid,Rahman 446,Existing Customer,2026-01-11T03:28:42.000+0000,8801988169432.0,003g5000002EhC3AAK
2026-01-11T03:28:43.000+0000,"Segment: at_risk, Branch: Airport Branch",layla.islam54@gmail.com,Layla,Islam 414,Existing Customer,2026-01-11T03:28:43.000+0000,8801943449175.0,003g5000002EhC4AAK
2026-01-11T03:29:32.000+0000,"Segment: active, Branch: Airport Branch",tariq.siddiqui39@gmail.com,Tariq,Siddiqui 330,Existing Customer,2026-01-11T03:29:32.000+0000,8801553525165.0,003g5000002EhC5AAK
2026-01-11T03:28:29.000+0000,"Segment: active, Branch: Airport Branch",hassan.khan48@gmail.com,Hassan,Khan 918,Existing Customer,2026-01-11T03:28:29.000+0000,8801479244677.0,003g5000002EhDdAAK
2026-01-11T03:29:00.000+0000,"Segment: at_risk, Branch: Westend Branch",nadia.khan37@gmail.com,Nadia,Khan 464,Existing Customer,2026-01-11T03:29:00.000+0000,8801325674600.0,003g5000002EhDeAAK
2026-01-11T03:29:17.000+0000,"Segment: active, Branch: Mall Branch",rashid.malik45@gmail.com,Rashid,Malik 140,Existing Customer,2026-01-11T03:29:17.000+0000,8801388448575.0,003g5000002EhDfAAK
2026-01-11T03:29:29.000+0000,"Segment: at_risk, Branch: Airport Branch",sara.mirza72@gmail.com,Sara,Mirza 362,Existing Customer,2026-01-11T03:29:29.000+0000,8801893102656.0,003g5000002EhDgAAK
2026-01-11T03:29:38.000+0000,"Segment: active, Branch: Downtown Branch",zainab.mirza20@gmail.com,Zainab,Mirza 494,Existing Customer,2026-01-11T03:29:38.000+0000,8801397679324.0,003g5000002EhDhAAK
2026-01-11T03:28:30.000+0000,"Segment: active, Branch: Downtown Branch",hassan.shah54@gmail.com,Hassan,Shah 872,Existing Customer,2026-01-11T03:28:30.000+0000,8801490006386.0,003g5000002EhFFAA0
2026-01-11T03:28:50.000+0000,"Segment: active, Branch: Industrial Branch",mariam.khan49@gmail.com,Mariam,Khan 937,Existing Customer,2026-01-11T03:28:50.000+0000,8801368852772.0,003g5000002EhFGAA0
2026-01-11T03:28:52.000+0000,"Segment: at_risk, Branch: Southgate Branch",mohammad.ahmed27@gmail.com,Mohammad,Ahmed 848,Existing Customer,2026-01-11T03:28:52.000+0000,8801473818443.0,003g5000002EhFHAA0
2026-01-11T03:28:59.000+0000,"Segment: churned, Branch: Westend Branch",mustafa.sheikh6@gmail.com,Mustafa,Sheikh 103,Existing Customer,2026-01-11T03:28:59.000+0000,8801693338482.0,003g5000002EhFIAA0
2026-01-11T03:28:31.000+0000,"Segment: active, Branch: Airport Branch",ibrahim.ahmed59@gmail.com,Ibrahim,Ahmed 410,Existing Customer,2026-01-11T03:28:31.000+0000,8801395099179.0,003g5000002EhGrAAK
2026-01-11T03:29:04.000+0000,"Segment: active, Branch: Southgate Branch",omar.begum33@gmail.com,Omar,Begum 428,Existing Customer,2026-01-11T03:29:04.000+0000,8801337634341.0,003g5000002EhGsAAK
2026-01-11T03:28:31.000+0000,"Segment: active, Branch: Airport Branch",ibrahim.akter81@gmail.com,Ibrahim,Akter 210,Existing Customer,2026-01-11T03:28:31.000+0000,8801333997342.0,003g5000002EhITAA0
2026-01-11T03:28:59.000+0000,"Segment: active, Branch: Uptown Branch",mustafa.sheikh99@gmail.com,Mustafa,Sheikh 213,Existing Customer,2026-01-11T03:28:59.000+0000,8801452201508.0,003g5000002EhIUAA0
2026-01-11T03:28:32.000+0000,"Segment: churned, Branch: Uptown Branch",ibrahim.islam99@gmail.com,Ibrahim,Islam 196,Existing Customer,2026-01-11T03:28:32.000+0000,8801309194713.0,003g5000002EhK5AAK
2026-01-11T03:28:36.000+0000,"Segment: active, Branch: Eastside Branch",jamal.shah23@gmail.com,Jamal,Shah 691,Existing Customer,2026-01-11T03:28:36.000+0000,8801384686737.0,003g5000002EhK6AAK
2026-01-11T03:29:13.000+0000,"Segment: active, Branch: Mall Branch",rania.begum92@gmail.com,Rania,Begum 817,Existing Customer,2026-01-11T03:29:13.000+0000,8801894509561.0,003g5000002EhK7AAK
2026-01-11T03:29:19.000+0000,"Segment: active, Branch: University Branch",salma.ahmed91@gmail.com,Salma,Ahmed 914,Existing Customer,2026-01-11T03:29:19.000+0000,8801957612125.0,003g5000002EhK8AAK
2026-01-11T03:28:32.000+0000,"Segment: active, Branch: Airport Branch",ibrahim.shah94@gmail.com,Ibrahim,Shah 644,Existing Customer,2026-01-11T03:28:32.000+0000,8801734136203.0,003g5000002EhLhAAK
2026-01-11T03:28:47.000+0000,"Segment: active, Branch: University Branch",leena.chowdhury88@gmail.com,Leena,Chowdhury 803,Existing Customer,2026-01-11T03:28:47.000+0000,8801346391159.0,003g5000002EhLiAAK
2026-01-11T03:28:33.000+0000,"Segment: at_risk, Branch: Westend Branch",ibrahim.siddiqui86@gmail.com,Ibrahim,Siddiqui 491,Existing Customer,2026-01-11T03:28:33.000+0000,8801544514494.0,003g5000002EhNJAA0
2026-01-11T03:28:34.000+0000,"Segment: at_risk, Branch: Southgate Branch",jamal.begum38@gmail.com,Jamal,Begum 905,Existing Customer,2026-01-11T03:28:34.000+0000,8801454481941.0,003g5000002EhNKAA0
2026-01-11T03:28:34.000+0000,"Segment: at_risk, Branch: Southgate Branch",jamal.chowdhury46@gmail.com,Jamal,Chowdhury 721,Existing Customer,2026-01-11T03:28:34.000+0000,8801400462357.0,003g5000002EhOvAAK
2026-01-11T03:29:31.000+0000,"Segment: active, Branch: Southgate Branch",tariq.shah68@gmail.com,Tariq,Shah 261,Existing Customer,2026-01-11T03:29:31.000+0000,8801310665562.0,003g5000002EhOwAAK
2026-01-11T03:29:35.000+0000,"Segment: at_risk, Branch: Industrial Branch",yusuf.mirza8@gmail.com,Yusuf,Mirza 995,Existing Customer,2026-01-11T03:29:35.000+0000,8801501366726.0,003g5000002EhOxAAK
2026-01-11T03:28:35.000+0000,"Segment: at_risk, Branch: Southgate Branch",jamal.chowdhury39@gmail.com,Jamal,Chowdhury 880,Existing Customer,2026-01-11T03:28:35.000+0000,8801635948937.0,003g5000002EhQXAA0
2026-01-11T03:29:33.000+0000,"Segment: active, Branch: Westend Branch",yusuf.hassan76@gmail.com,Yusuf,Hassan 662,Existing Customer,2026-01-11T03:29:33.000+0000,8801447209372.0,003g5000002EhQYAA0
2026-01-11T03:28:35.000+0000,"Segment: at_risk, Branch: University Branch",jamal.malik50@gmail.com,Jamal,Malik 856,Existing Customer,2026-01-11T03:28:35.000+0000,8801458830209.0,003g5000002EhS9AAK
2026-01-11T03:28:41.000+0000,"Segment: active, Branch: Suburban Branch",khalid.chowdhury51@gmail.com,Khalid,Chowdhury 420,Existing Customer,2026-01-11T03:28:41.000+0000,8801668929721.0,003g5000002EhSAAA0
2026-01-11T03:28:41.000+0000,"Segment: active, Branch: Industrial Branch",khalid.hassan4@gmail.com,Khalid,Hassan 355,Existing Customer,2026-01-11T03:28:41.000+0000,8801301786151.0,003g5000002EhSBAA0
2026-01-11T03:28:51.000+0000,"Segment: active, Branch: Westend Branch",mariam.malik42@gmail.com,Mariam,Malik 627,Existing Customer,2026-01-11T03:28:51.000+0000,8801966280319.0,003g5000002EhSCAA0
2026-01-11T03:28:35.000+0000,"Segment: at_risk, Branch: Eastside Branch",jamal.rahman1@gmail.com,Jamal,Rahman 336,Existing Customer,2026-01-11T03:28:35.000+0000,8801554911536.0,003g5000002EhTlAAK
2026-01-11T03:28:37.000+0000,"Segment: at_risk, Branch: Airport Branch",karim.akter25@gmail.com,Karim,Akter 425,Existing Customer,2026-01-11T03:28:37.000+0000,8801356964059.0,003g5000002EhTmAAK
2026-01-11T03:29:17.000+0000,"Segment: active, Branch: Industrial Branch",rashid.hassan5@gmail.com,Rashid,Hassan 721,Existing Customer,2026-01-11T03:29:17.000+0000,8801835674416.0,003g5000002EhTnAAK
2026-01-11T03:29:29.000+0000,"Segment: active, Branch: Eastside Branch",sara.islam28@gmail.com,Sara,Islam 806,Existing Customer,2026-01-11T03:29:29.000+0000,8801514764997.0,003g5000002EhToAAK
2026-01-11T03:28:36.000+0000,"Segment: at_risk, Branch: Airport Branch",jamal.sheikh84@gmail.com,Jamal,Sheikh 740,Existing Customer,2026-01-11T03:28:36.000+0000,8801419186618.0,003g5000002EhVNAA0
